label,review
1,后市预计l两种可能，一种是大棚香菜销售尾声，价格小幅上涨，另一种可能是大棚香菜连续足量供应，香菜价格继续低迷。
0,蔬菜商情网消息：福建晋江辣椒年后价格一直在掉，从本月９号到今天掉价０.１元，基本每日掉价就在０.１元，幅度不算太大，但较为明显，虽有掉价，但与去年同期相比，价格还是高出０.４元上下，近来天气多变，当地一直在下雨，对交通造成一定影响，也不利于辣椒的储存，客商减少，走货减少，大量货源挤压形成滞销情况，价格下跌这是主要的原因，另外春天到了，海南的辣椒也要上市了，相对便宜，对当地的市场销售有一定的冲击，行情不太乐观。
0,尽管经历了一场大雪也没给菜农带来所期望的价格，这主要还是菜量大，现在有一部分菜农的芹菜已经够高了，可嫌价格低仍然惜售，这不是好现象，随着气温回升，蔬菜的价格可能在正月里还将下降，所以希望菜农要根据市场适时销售而不应惜售。
0,蔬菜商情网消息：福建晋江辣椒年后价格一直在掉，从本月９号到今天掉价０.１元，基本每日掉价就在０.１元，幅度不算太大，但较为明显，虽有掉价，但与去年同期相比，价格还是高出０.４元上下，近来天气多变，当地一直在下雨，对交通造成一定影响，也不利于辣椒的储存，客商减少，走货减少，大量货源挤压形成滞销情况，价格下跌这是主要的原因，另外春天到了，海南的辣椒也要上市了，相对便宜，对当地的市场销售有一定的冲击，行情不太乐观。
1,蔬菜商情网消息：河南沈丘山药年后的价格高于年前报价０.８元，品种为九斤黄，年前的行情就不太稳定，价格跃跃欲试要突破，当地因前年价格不好，去年种植减少，货源很少，年前出售积极，但人有供不应求现象，接近过年的湿乎乎许多客商囤货不满足转去山东，加上去年暖冬影响销售走货不影响，所以年前的行情价格较平稳，而现在就不同了，年前的需求走货致使现在的货源更稀缺，全国的降温更是让上货量少之又少，价格猛涨，物以稀为贵，行情很紧张。
1,蔬菜商情网消息：黑龙江哈尔滨土豆年后的行情一般，主要是受到了今年暖冬的延续影响，南方蔬菜大丰收，年后全国降温，叶菜价格上涨，走货同时受到降雪影响，市场短缺需求量加大，再次挤压土豆销售，影响北方地区土豆销售，现在的价格偏稳，略有变动在５分钱上下，年后的销售现在还没有正式开始，节庆尚未结束，市场冷清交易一般，降温降雪影响走货，走势低迷，基于去年行情的不好，农户们现在心理不太稳定，上货量较大，有抛售的情况出现，今日价格有降５分钱。
1,蔬菜商情网消息：山东金乡洋葱呈上涨的趋势，黄皮洋葱变动幅度较小，与年前价格相比涨价０.１－０.２元左右，整体趋于稳定，红皮洋葱变动幅度较大，与年前相比涨价０.６元上下，波动很大，主要是当地这两天出现降雪的情况，气温下降的比较快，节前的销售结束时，库存货量已不大，另一方面，当地的大雪导致交通运输困难，北方的蔬菜因为缺货价格自然要涨，上货量也不会大。
1,蔬菜商情网消息：山东聊城红薯新年伊始涨幅明显，涨价０.２元左右，主要品种为紫薯，当地供应户反馈，年后比年前不同品种的红薯价格要高出了０.１－０.５元左右，因为上周出现的倒春寒天气，红薯的需求量仍然比较大，另外新年结束，各岗位恢复工作，学校食堂做菜用的，路边的烤着吃的，用量不断加大，但当地冬季的储存量有限，年前的销售已经走掉一部分，现在能卖的货量很小，本周四还有降雪的天气预报，供不应求在所难免。
1,去年的暖冬，让当地的代办和农户吃尽苦头，还有代办和小编反馈过滞销情况价格不断下跌，愁死人，年刚过倒春寒突降，让熟的太快的韭菜歇了下来，节前一路飙升的行情节后继续，当地代办@吴明达在微博中说到，真是个好劲头！
1,预测：冷空气还要持续一段时间，各地的青菜都有望大量销售，摆脱去年的弱势就指日可待了，当地现在韭菜恢复正常生长，二刀韭菜陆续上市，价格目前稳定，但元宵节在即，所以近期还有涨价的可能，未来来看，春寒料峭对行情好处多多，价格走势看好，主要看天气了，对韭菜货量影响较大。
1,蔬菜商情网消息：河南开封红薯当地的品种比较丰富，在节后普遍出现了涨价的情况，幅度比较明显，这其中一方面是受到天气降温的影响，市场需求没有褪去，农户不再似节前那般着急出手，价格渐涨，另一方面，年后大量出窑，现在刚刚销售开始，虽然客源都不是太多，但碰上了大幅降温，让本就不稳定的行情出现了变动。
1,预测：虽然目前的收购商很少，但是雪后交通恢复后，预计就会大量增加了，下周开始冷空气将向中东部及东南地区延伸，预计降温情况还将持续一段时间，产区的销售也将开始复苏，市面上对于红薯的需求不会减少，对销售有利，价格或将稳步上涨。
0,原因是很多新手的盲目加入，炒作，随后价格下降到合理左右，但是，铁棍山药经过五个月的销售，货已经明显不如以前充足，价格如果半个月内涨不起来，年前不会有起色，年后一定打破去年的烂行情，在此小李祝大家马年生意发财收货方便市场行情看的到，公平合理，常年代收山药。
1,蔬菜商情网消息：内蒙古武川昨天到今天有降雪的情况出现，影响当地销售走货，市场多未开张，客商多未返市，仍在过节，市场较为冷清，拉货的人也就少，行情暂为冰冷期，截止到年后当地的窖藏土豆量仍然很大，估计还有一半尚在待销中，销售情况与去年同期相比要差，但价格高于去年，大致涨幅０.０８元左右。
0,预测：冷空气预计还要持续一段时间，但土豆市场整体较为低迷，很大一部分来源于农户心理的不稳定，担心货卖不出去或者是怕掉价，雨雪降温带来的价格浮动没有呈现出来，走货量很小，行情不济，另外降雪导致的交通不便也会影响销售，供大于求的可能会出现，负面影响较深，行情不太乐观，下周部分商家将会开始营业或将小幅打动行情，否则只能等天晴后再看了。
1,蔬菜商情网消息：湖北宜昌红薯主要是储存的货源，从１月底销售到现在价格不断走高，变动在０.０５元左右，高出新薯价格，当地的红薯品种分为两种，按颜色区分，有红皮红瓤和红皮白瓤两种，因其不同的特点有不同的食用方向，现在主要销售的是红皮红瓤，应用于做薯片和烤红薯，经济价值高，价格也比较贵，当地鲜薯８月－１１月份为上市集中期，一般量大价格低，到了１２月－３月主要就销售窖藏货了，货量有限因此价格较高，趋于上述原因，现在的行情较稳，价格偏高，客源稳定。
1,预测：春节期间销售的基本都是用来做烤红薯和薯片的，价格偏高，近来天气寒冷，市场需求不会减少，价格可能小幅度走高，或将保持高位，行情稳定。
1,2013年春节前后受消费增加等因素影响，价格较高，3、4月份价格小幅回落，6月至9月持续上涨，监测的草鱼全年*价格为9月份，市场价格每500克7.84元，较年初的6.87元，涨幅14.1%。
1,受节日需求效应及居民消费习惯影响，肉、禽、蛋、鱼类等价格高点将出现在*季度、四季度。
1,1月地产冬季蔬菜继续保持较强的供应力度，但受节庆期间消费量增长，销售成本增高等因素的影响，本月蔬菜价格稳中有涨，其中萝卜、青菜头、儿菜等地产季节性蔬菜仍保持价格低位，而青椒、茄子、番茄等反季蔬菜基本从外地调入，价格有所上涨，莴笋的价格因近期成交量的增加有较大涨幅。
1,（二）本周市场的热点话题1、长豆角从11月份下旬开始豆角行情持续走高，价格一路上扬，本周就长豆角价格高出34%，产地、物流、消费水平、天气等都是造成今年行情变化的重要原因，纵观全国市场，今年的豆角量少而需求大，各地都出现了“天价豆角”的情况，未来行情或因为春节的原因，持续较高涨势。
1,二是由于我省遭受十年一遇的霜冻寒冷低温极端天气，苦瓜生产受到较大影响，反季蔬菜苦瓜靠大棚种植，生产成本增加，加之受节日效应和冬季天气干燥影响，苦瓜消费需求增加，助推了苦瓜价格上涨。
1,三、后期预测由于目前我县苦瓜上市量较少，价格过高，群众消费欲望减弱，但受元旦、春节节日效应影响，预计后期，苦瓜价格将会继续小幅上涨，保持高位运行。
0,让超市经营方采用农超对接的方式，销售终端直接面向蔬菜种植户开放，这样一来，菜农有了市场，超市有了稳定的货源供应，消费者也能买到价格便宜的蔬菜，三方都能实现共赢。
0,与年前销售高峰相比，目前市场常见蔬菜的批发价格平均下降幅度在20%~30%，绝大多数蔬菜价格都低于春节前，其中黄瓜、韭菜、芸豆跌幅*明显。
1,预测：这几天的降雪还没有停歇，倒春寒的影响温度将走低，受此影响，白菜量将减小，仅目前现货出售，这个情况则有可能造成后期价格的持续上涨，加上天气寒冷市场蔬菜售卖会减少，需求量会加大，有利于销售，后期行情比较看好。
1,预测：这几天的降雪还没有停歇，倒春寒的影响温度将走低，受此影响，白菜量将减小，仅目前现货出售，这个情况则有可能造成后期价格的持续上涨，加上天气寒冷市场蔬菜售卖会减少，需求量会加大，有利于销售，后期行情比较看好。
1,预测：由于年前货量较大，天气暖和不利于销售，若保持目前的低温天气，年后销售应有起色，价格可能会上涨，保持关注。
1,本来作为普通百姓消费的粗啦菜，由于价格的上涨，摇身一变成了餐桌上的贵族菜。
1,蔬菜商情网消息：河南开封萝卜以胡萝卜为主，当地种植面积大已形成规模，今年的行情还不错，为往年之中行情最好，涨幅在０.０５－０.１元左右，后期进入１月初价格渐渐平稳，没有滑价，小编总结了一下今年当地萝卜价高的原因，有两点：第一，产量虽然还比较大，但相对减少，因为前两年的行情不好，因今年的种植面积减小了，地区需求量一直在变化，持续增加，物以稀为贵，出现供不应求的情况，价格持续走高，即使是现在冻在冷库里的价格也没降，今年的货比较少，往年这个时候还在走货，现在早就销售结束了。
1,预测：年前行情比较看好，韭菜市场需求量很大，不愁走货了，摆脱了前日滞销的情况，渐渐开始明朗，年后的行情与之前预测变化不大，预计仍然涨价可能性不大，等到２月份棚菜下去了，陆地韭菜上市的时候价格可能会涨起来，行情会比较好。
1,蔬菜商情网消息：山东滕州今年的蔬菜行情不错，价格高于往年，尤其是菜花由于１２年的行情不好，价格太低，今年的种植面积少了５０％，占蔬菜种植面积的１／４产量大大减少，市场需求还在，价格高出往年０.７元左右，但由于收菜价格高，存货风险增加，所以少了很多存货的，基本都是外销，价格过高，小车走货货，一个月左右就差不多结束了。
1,在就是当地的大葱，滕州也是大葱主要的产地之一，今年占蔬菜种植面积的１／４，行情与去年产不多，价格略涨，浮动不大，整体行情保持着稳中上涨，今年冬季变动幅度在０.２元左右。
1,预测：代办吴先生跟小编反馈昨天销售不好，预计今天韭菜可能会有膨胀的情况出现，市场现在还有大量的货量堆积，节前价格恐怕会一直掉下去，就目前的货量来看，年后行情并不会变好，正月初十韭菜才会上市，到时三刀韭菜也会有上市，价格可能不会上涨，反而到二月二的时候韭菜会涨钱，因为到时候棚内的韭菜没了，陆地的韭菜霸占市场了。
1,蔬菜商情网消息：山东地区的萝卜品种比较多，整体来看，本月的价格平稳，今年的量还比较大，因此与往年相比较低，作为冬销型菜品，受暖冬影响比较大，青菜市场今年占有较大比例，价格低，一定程度上影响了萝卜的销售，月中行情变动较多，走货量决定价格多的涨，少的跌，基本行情较稳，受节气影响，本月下旬，市场需求量渐多，客商开始备货，库存减少，价格上涨，截止到目前，除部分地区品种价格还在上涨，市场没有完全饱和外，其他地区快结束本年度销售，价格平稳，行情平稳。
1,韭菜价格的大幅上涨主要是受天气和节日的双重影响，预计春节前夕韭菜价格将继续保持高位运行，不会出现回落。
1,所以，西瓜、榴莲等热带水果价格上涨对普通百姓春节消费影响不是很大。
1,蔬菜商情网消息：黑龙江绥化土豆今年的冬天行情不好啊，往年价格都是坚挺不卖，今年就是自己打折便宜卖，也没人要了，现在量还比较大，９０％还在冷库里堆着从秋季涨价之后，销售遇瓶颈，冬季主要是库存货，客源稀少，农户急于成交，价格不断下滑，依然是无人问津，结果滞销，今年的暖冬有一定的影响，蔬菜量大挤压土豆市场，需求量没有往年大，不过影响较小，当地本身存在决定性因素：第一，今年先期土豆一路上涨太快，价格太高，农户还不卖，对市场抱有幻想，惜售，客商利益大打折扣，渐渐撤离，适得其反造成后期销售的阻碍。
1,蔬菜商情网消息：山东莒县蒜薹在本周大量出库，就目前情况来看，本周可能是今年销售的最后阶段，下周就要过年了，备货商速度加快，农户上货量增加满足大量走货，价格稳步上涨，幅度在０.２元左右，客源截止到目前较多，市场需求量较大，不愁卖啊！
1,预测：年前价格稳步上涨，幅度不会太大，年后要看今年销售结束时候货量情况，预计会有不少的剩余，价格保守估计可能不会太高。
1,今年宁河辣椒产量本身并不大，后期还出现了溃烂的情况，能卖的货很少，１１月份的需求量不断增加，货源紧张，保持了涨价的势头，到了１２月中旬大量收购的高峰过去，市场饱和，需求量减小，价格开始下滑，这是大市场的原因，有当地供应户跟小编的反馈，早在市场掉价前就有消息说辣椒市场要掉价，部分订货商临时撤退，让一些代办吃亏赔了本，后期行情确实不理想，全国干辣椒市场普遍走低，而放出掉价的原因是因为广西今年的辣椒市场出现用硫磺熏辣椒，媒体进行了全面的曝光，消费者心理上有一定的恐慌，购买量大大减少，客商少了，货物被积压，到现在也没有走掉。
0,蔬菜商情网消息：山东金乡辣椒从本月１号开始就进入了冷清的市场销售中去，产地受影响，成交量不好，上货量减小，走货量开始缓慢，主要品种为三樱椒，价格出现微小下滑，变动在５分钱上下，有人收购买的也是较好的货，一般的无人问津，随着好货的减少，客商越来越少，没什么积极性，还是今年的市场需求减小了啊，买卖大都随行就市，农户只能等待，现在的交易，不像前段时间压价那么厉害，双方都能接受，唉，行情低迷啊！
1,蔬菜商情网消息：河南焦作今年山药的整体价格没有什么大的变化，就是铁棍山药比前期销售微跌了１元钱左右，前期发生了滞销了的情况，截止到目前，货量已经基本结束，进入销售尾期，就今冬的行情具体可以从四个方面来看：第一，今年种植面积减少了１／３，前期因为走货量缓慢，市场消化的没有去年快，在刚上市的时候对市场的预期比较看好，价格偏高补去年的亏空的心理，整体来看与去年同期相比价格高出一些，涨的不多，也在１元上下。
1,内蒙古乌拉察布节前价格高于前期，今年的农户惜售入窖，货量比较少，现在还有少量出售，预计最晚本周末可能也会结束今年的销售，预备来年了。
1,今年宁河辣椒产量本身并不大，后期还出现了溃烂的情况，能卖的货很少，１１月份的需求量不断增加，货源紧张，保持了涨价的势头，到了１２月中旬大量收购的高峰过去，市场饱和，需求量减小，价格开始下滑，这是大市场的原因，有当地供应户跟小编的反馈，早在市场掉价前就有消息说辣椒市场要掉价，部分订货商临时撤退，让一些代办吃亏赔了本，后期行情确实不理想，全国干辣椒市场普遍走低，而放出掉价的原因是因为广西今年的辣椒市场出现用硫磺熏辣椒，媒体进行了全面的曝光，消费者心理上有一定的恐慌，购买量大大减少，客商少了，货物被积压，到现在也没有走掉。
0,蔬菜商情网消息：山东平度今年的大葱行情起起伏伏，今年的天气较暖，长势过快不宜储存，各地都积极的卖货，价格低利润小，导致今年客商稀少，价格一直下滑，销售压力大，１２月中旬价格跌至冰点，温度出现下降，大葱好保存，农民出售欲望降低，持观望态度，开始反弹，但因为天气始终晴朗，浮动在１毛上下，并不大，这股涨势受到节气影响一直持续到了元旦期间，可是元旦一过再次因为温高的关系掉价，截止到目前位置已经将至今冬最低价，这与年关将至，农户心理破表，急于出售有一定的关系。
0,蔬菜商情网消息：山东金乡辣椒从本月１号开始就进入了冷清的市场销售中去，产地受影响，成交量不好，上货量减小，走货量开始缓慢，主要品种为三樱椒，价格出现微小下滑，变动在５分钱上下，有人收购买的也是较好的货，一般的无人问津，随着好货的减少，客商越来越少，没什么积极性，还是今年的市场需求减小了啊，买卖大都随行就市，农户只能等待，现在的交易，不像前段时间压价那么厉害，双方都能接受，唉，行情低迷啊！
0,白菜产地现在仍然市场还是没有价格，偏低，销售旺季天气暖晴，蔬菜涨势很好，产量丰沛，各地皆是如此，冬季行情较差，前期无人收购，大量滞销，价格不断下跌，进入１２月中旬，天气开始变化，气温逐渐下降，价格略涨，到了１２月２２号前后，再次因为气温升高，价格不断下降，跌至０.２２－０.２１元左右稳定，截止到目前，春节快到了，收购商有所增加，但因为量过大，所以价格仍保持，行情转好。
1,当地回馈的价格比较少，但是就小编目前了解到的情况来看，由于要过年了，老百姓消费能力增强，节假回乡人数增加，商贩开始大量备货以满足增大的市场需求，当地农户因合同问题，年前清棚上货量较大，市场比较火热，蔬菜价格普遍上涨，摆脱了前期低迷又滞销的情况，走货量加快，从本月１７号到今天还在不断攀升，客源在增加中，农户可算乐一回了！
1,蔬菜商情网消息：山东安丘黄皮洋葱今年受暖冬影响比较小，冬季销售较为平稳，价格与去年相比较低，１０月进入冬季销售曾一度走高，短短一月便从５５０元／吨涨至６５０元／吨，１１月中旬开始滑价到５００元左右稳定，今年蔬菜品种多，拉低需求量有一定的关系，后期由于甘肃，云南今年货量异常偏少的关系，客源开始增多，价格平稳上涨，幅度较小，本月中旬涨了１００元，但今日出现了掉价的情况，比较明显，与月中相比掉价５０元（以吨计算），由于春节在即，有些地区备货商已完成收购安排，渐渐撤回，云南和甘肃也开始上货价格低，需求量减少，但年底货量出库比较大，略有供大于求的情况，出现滑价，行情走低。
0,本月初价格开始下跌，元旦刚过，要货的少，走货缓慢造成行情走低，月中开始随着大市场蔬菜行情的小幅度好转，价格微涨０.０５元，进入本月底，由于当地节前农户急于出售换钱，蔬菜上货量加大，节前刺激消费需求，走货量虽然增加了，但是货源过多还是让价格无起色，另一方面今年金乡河南等地方量很大，供大于求，受此影响，大蒜再跌０.０５－０.１元上下，价格不高，行情比较低迷。
0,白菜产地现在仍然市场还是没有价格，偏低，销售旺季天气暖晴，蔬菜涨势很好，产量丰沛，各地皆是如此，冬季行情较差，前期无人收购，大量滞销，价格不断下跌，进入１２月中旬，天气开始变化，气温逐渐下降，价格略涨，到了１２月２２号前后，再次因为气温升高，价格不断下降，跌至０.２２－０.２１元左右稳定，截止到目前，春节快到了，收购商有所增加，但因为量过大，所以价格仍保持，行情转好。
1,１３年年初春节期间，有滞销的情况，农户出售比较着急，货量比较大，价格下跌，进入３－９月，并不是主要的销售季节，货量相对较少，但由于生长期到迫于收获，但收购量少的影响，行情并不好，部分农户有亏本的情况，到了１１月进入冬季，销售开始有市，今年当地干旱的关系，大葱明显减产，货量不大是一方面，全国各地的干旱水牢地震海啸等自然因素不断，全国大葱货量不大，同月底客商增多，价格上涨，天气也给力较冷，好行情一直保持到了１２月第，因为天暖，大市场蔬菜价格偏低拉低大葱行情，稳中下跌，本月是购葱的黄金季节，虽然温暖的天气还是价格不高，但是临近春节，干叶增多，减少耗损，客商增多，价格稳中上涨，行情变好了一点。
1,预测：主因就是今年的蔬菜量多，影响了黄瓜销售，就往年情况来看，春节小高峰过后，价格一般会掉下去，但如果今年的如去年一样天气作怪影响，则价格可能随之变动，暖和会掉价，温低或将保持走高或涨价，具体情况现在不能一概而定，短期内价格会走高，后期市场囤货饱和，可能反而会跌。
1,预测：主因就是今年的蔬菜量多，影响了黄瓜销售，就往年情况来看，春节小高峰过后，价格一般会掉下去，但如果今年的如去年一样天气作怪影响，则价格可能随之变动，暖和会掉价，温低或将保持走高或涨价，具体情况现在不能一概而定，短期内价格会走高，后期市场囤货饱和，可能反而会跌。
1,预测：现在仍然是以质论价，就目前形势来看，节前应该都会保持行情走低，不稳定，以往年情况来看，今年价格高于去年同期，辣椒市场不断攀升，需求量大，有利润空间，现在对于客商而言是非常有利的，年后价格应该会上涨，行情或将稳中有升，到２月初销售或将结束。
1,第二，主观因素，今年的人工成本增加，物价上涨难免带动，但滞销价格却低下去了，卖了就要亏本，老百姓肯定不能接受，只能等着静观其变。
1,预测：现在仍然是以质论价，就目前形势来看，节前应该都会保持行情走低，不稳定，以往年情况来看，今年价格高于去年同期，辣椒市场不断攀升，需求量大，有利润空间，现在对于客商而言是非常有利的，年后价格应该会上涨，行情或将稳中有升，到２月初销售或将结束。
1,绿果农产品价格监测中心数据显示，辽宁凌海韭菜今日价格稳定，但行情变化，开始上涨，节庆当前，老百姓消费能力高于往常，市场需求量突增，经销商备货增加，在本月８号头刀的量就已经减小，行情开始回暖稳定，截止到目前，已有上涨的情况出现，波动微小，表现价格稳定，未来行情可能在下周有比较明显的涨势。
0,蔬菜商情网消息：湖北嘉鱼甘蓝产地行情稳中有跌，品种不同价格和行情走势不同，整体而言较为低迷，临近春节，农户大量出售，天气晴朗温度较高，上货量较大，供大于求，尤其是平包只有脱水厂要，大量滞销，未来行情不看好，或将持续走低。
0,绿果农产品价格监测中心数据显示，湖北嘉鱼青杂三号今日价格保持稳定，本月初开始基本平稳，偶有小幅变动，但今年整体态势低迷，行情并不好，价格偏低，现在货量仍多，但天气变冷后走货量加大，加上马上春节了，农户比较坚挺，渐渐摆脱滞销情况，未来行情或将持续稳定，节前走货量将加大。
0,绿果农产品价格监测中心数据显示，山东莒南中甘十一今日滑价０.０５－０.１元上下，每天基本掉价０.１元，持续下滑中，年关临近，农户大量抛售，以货换现，但走货量较小，结果大量滞销，有瑕疵的菜０.２５－０.４元／斤就卖了，一年收成大亏本，节前下滑趋势恐难有变化，当地农户苦挨，行情低迷。
0,蔬菜商情网消息：河南洛阳萝卜产地今年的行情格外惨淡，无人问津，在坚挺了一段时间的行情后，价格出现下跌，预计出现低迷的原因是受到全国大市场影响，暖冬造成今年各地蔬菜大丰收，消费者的选择性较多，蔬菜集中上市，供大于求，整体下滑，未来行情不看好，或将持续弱势。
0,当地天气较好，蔬菜长势迅猛，虽前段时间略有降温，但因为货量实在太大，行情仍旧处于下滑中，菜农想在节前销售完，割菜非常积极，两个原因造成上货量大增，远远大于需求，本周价格略有回升，但因走货量缓慢，天气晴朗上货量依然很大，青菜继续不值钱，行情有持续弱势低迷的走势。
0,绿果农产品价格监测中心数据显示，湖北嘉鱼青杂三号今日价格保持稳定，本月初开始基本平稳，偶有小幅变动，但今年整体态势低迷，行情并不好，价格偏低，现在货量仍多，但天气变冷后走货量加大，加上马上春节了，农户比较坚挺，渐渐摆脱滞销情况，未来行情或将持续稳定，节前走货量将加大。
0,今年底，银川将建成面积2.5万平方米的标准化菜市场10处，在这些标准化市场，蔬菜及米、面、肉蛋、禽等7类商品销售价格低于市场15%；
0,通过投资建设、成本价产权回购等方式，从2014年起至2016年，3年投入3亿元建6万平方米的公益性商业网点，所销售的生活必需品价格低于市场价格15%左右。
0,绿果农产品价格监测中心数据显示，山东肥城荷兰十五最低报价稍涨０.０５元，波动微小，市场冷清客源少，走货量一般，行情疲软，成交量现在还比较平稳，年前涨势可能性已经不大，以二级销售为主，未来行情或将持续平稳低迷。
0,【白萝卜】白玉春今日价格稳定，未来估计也不会有什么变化，行情已经稳定，但非常不好，由于去年销售获利，今年扩大一倍种植面积，结果暖冬长势太好，产量高，各地又都丰收，广州市场的需求量减小，大量滞销，就当地供应户反应亏损严重，未来行情恐难有涨势，或将持续低迷。
0,【甘蓝】米亚罗今日价格暂稳，同样行情较差，天气暖和产量大，各地外给需求很小，现在走货量很小，几天卖一车，销售缓慢，未来行情不稳定，可能还是低迷，期盼能有所提升。
0,绿果农产品价格监测中心数据显示，河南夏邑青杂三号今日掉价０.１元，农户因为马上春节，开始大量卖货，集中上市导致行情走落，当地天气晴朗气温仍然偏高，不利销售，成交量较差，行情依旧低迷，当地今年种植面积大，暖冬造成现在货源量依旧很大，未来行情受天气影响较大，或将弱势掉价，天冷后可有回暖。
0,绿果农产品价格监测中心数据显示，河南夏邑青杂三号今日掉价０.１元，农户因为马上春节，开始大量卖货，集中上市导致行情走落，当地天气晴朗气温仍然偏高，不利销售，成交量较差，行情依旧低迷，当地今年种植面积大，暖冬造成现在货源量依旧很大，未来行情受天气影响较大，或将弱势掉价，天冷后可有回暖。
1,蔬菜商情网消息：吉林长春豆角行情持续走高，价格一路上扬，今昨天就高出原价格２.６元，产地，物流，消费水平等都是造成今年行情变化的重要原因，纵观全国市场，今年的豆角量少而需求大，各地都出现了“天价豆角”的情况，未来行情或因为春节的原因，持续较高涨势。
1,【山药】白玉山药今日价格稳定，节庆刺激消费，市场需求加大，上货量开始增加，价格暂无上涨，货量还比较充足，随着走货量的增加，货量减少，加上过节物价上涨，未来行情可能会稍涨，变动幅度不会太大，整体而言比较看好。
1,还有节气，逢节涨价仿佛传统，可是今年的暖冬，让今年的双节都不温不火，虽然元旦有部分菜价涨价，可是要么幅度微小，要么过后就跌，不过就大部分供应户给绿果网的反馈信息来看，本月中旬，可能价格都会上浮，毕竟春节是大节，家家户户囤货量加大，为了应付节庆销售，供销商们大量囤货，受此影响，可能行会有所好转，值得期待！
1,【山药】白玉山药今日价格稳定，节庆刺激消费，市场需求加大，上货量开始增加，价格暂无上涨，货量还比较充足，随着走货量的增加，货量减少，加上过节物价上涨，未来行情可能会稍涨，变动幅度不会太大，整体而言比较看好。
1,绿果农产品价格监测中心数据显示，河北永年皇妃芹菜今日涨价０.０５－０.１元左右，每日变动较多，不成趋势，整体弱势，当地天气好，也有空气污染发生，对销售不利，货源量仍比较充足，只待气温下降，行情能有所突破，短期或将以稳定行情为主。
1,绿果农产品价格监测中心数据显示，山东潍坊铁杆大葱价格微涨０.０５元，行情开始波动，本周当地气温降低，持续雨雪天气，使得本来已不多的货量更为紧俏，今年南北方的天灾也让全国市场货量不济，到了冬季正销时候，开始紧张，当地供应户预测本月中旬，各地开始备战春节销售，需求量加大，价格或将继续上涨。
1,春节临近，消费能力大增，各地忙于备货，走货量势必加大，价格可能会上涨，行情走高。
0,冬季是猪肉的消费旺季，对猪肉需求量也有所增加，今日猪肉交易量继续小幅攀升，批发价格小幅下跌，每公斤17.0元，比上周价格下跌3%。
1,预计2014年元月份蔬菜销售将大幅增长，蔬菜价格会随着“春节”的来临，会有惯性上涨空间，但幅度不会太大。
1,二是春节将至，节日需求量相对增加，价格也会上涨。
1,绿果农产品价格监测中心数据显示，湖北嘉鱼青杂三号今日掉价０.０１元，整体行情平稳，本周气温开始下降，销售出现转机，加上临近新年需求量慢慢加大，客源有了保证，行情变好，未来气温下降，有雨天，价格可能上涨。
1,受此冷空气影响，蔬菜不耐储存，各地价格将普遍上涨，部分果蔬品种上涨明显，除部分地区市场特殊原因外，价格基本都有所涨幅，不再是暖冬里的一根刺扎在农民的心里，参考往年同期行情，鸡蛋，牛羊猪肉，青菜价格上涨幅度最大最明显，但由于今年天气影响，白菜，菠菜，小油菜在前期的销售中大量囤积，所以今年的价格可能会成为往年最低，即便涨价，也不会涨幅太大，满足节庆期间的需求，另外过年必备的好彩头鱼类，未来价格有望上涨。
0,蔬菜商情网消息：山东肥城土豆产地行情低迷，价格小幅下跌，交易情况冷清，客源较少，仍有大量货源滞销，就当地供应户预测，年前需求量加大，走货量可能增加，可走一半左右货量，价格或将稍涨。
1,绿果农产品价格监测中心数据显示，山东肥城荷兰十五今日行情稳定，价格无变动，北方市场年前消费需求增加，开始备货，鲜疏价格普遍上涨，土豆涨价可能性较大，今日走货量开始加大，成交量不错，行情有望在未来回暖。
1,绿果农产品价格监测中心数据显示，湖北嘉鱼青杂三号今日掉价０.０１元，整体行情平稳，本周气温开始下降，销售出现转机，加上临近新年需求量慢慢加大，客源有了保证，行情变好，未来气温下降，有雨天，价格可能上涨。
1,蔬菜商情网消息：陕西米脂大葱价格稳定，基本定型，波动微小，销售过半货量已大大减少，且当地气温很低，客源量还是比较大，后期行情会变得紧张，有涨价的趋势。
1,前期挺价心里太强造成价格高企没法销售，近期土豆价格下降，目前价格掉到能让销售市场承受的位置（当然这是一部分地方，还有部分地方价格没掉到位）。
1,绿果农产品价格监测中心数据显示，辽宁阜新羊角椒今日涨价０.２元，保持上涨势头，今日走货量较小，价格比较一般，农户接受不了，期望过年能涨价，未来行情可能继续走高，但若货量继续小量销售，价格涨幅不会太大。
1,绿果农产品价格监测中心数据显示，辽宁阜新羊角椒今日涨价０.２元，保持上涨势头，今日走货量较小，价格比较一般，农户接受不了，期望过年能涨价，未来行情可能继续走高，但若货量继续小量销售，价格涨幅不会太大。
1,蔬菜商情网消息：河北永年的芹菜产地价格行情不稳，容易波动，这主要与每日的客源和收购量相关，时好时坏，因为元旦已过，接下来主要为春节销售备战，近一段时间天气晴好，上货量会比较大，未来客商增加则可能出现小幅上涨，整体行情较为稳定。
1,【山东章丘】今日章丘大葱价格上涨了０.０５元，上周末曾一度小幅掉价，今日价格再度回升，元旦已过，接下来的春节将会是销售的小高峰时期，葱户都急于出售，加上今年的温暖天气，囤货已没有必要，未来行情客源量可能会随着时节的需求加大，行情可能会有小幅上涨。
1,【河北隆尧】今日鸡腿大葱涨价０.１３－０.１７元左右，行情微涨，近期价格略有下降，农户顺价销售，销量过大半。
